architecture,model,dataset,chunk_size_kb,burst_length_s,result_ms,chunk_size_tokens,burst_enabled,burst_interval_s,chunks_produced,chunks_processed,chunks_persisted,total_duration_ms,throughput_chunks_per_s,throughput_tokens_per_s,success_rate,status,error_message
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,0.5,45,772.6966381072998,128,True,2,10,10,10,7726.966381072998,1.294168954131176,138.60549498744896,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,0.5,60,822.5899934768677,128,True,2,10,10,10,8225.899934768677,1.2156724588555565,130.19852034343012,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,,1624.9483585357666,256,False,,5,5,5,8124.741792678833,0.6154041725369632,132.43497792995447,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,1,1634.7789764404297,256,True,2,5,5,5,8173.894882202148,0.6117034867780118,131.63859035462812,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,5,1634.5169067382812,256,True,2,5,5,5,8172.584533691406,0.6118015640447089,131.65969658242136,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,10,1534.3830108642578,256,True,2,5,5,5,7671.915054321289,0.651727758271215,140.25181357996547,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,15,1634.5885276794434,256,True,2,5,5,5,8172.942638397217,0.6117747574184055,131.65392779644085,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,30,1634.6734523773193,256,True,2,5,5,5,8173.367261886597,0.6117429744428109,131.64708810009293,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,45,1534.303855895996,256,True,2,5,5,5,7671.5192794799805,0.6517613810049537,140.25904919226605,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,1.0,60,1634.7060680389404,256,True,2,5,5,5,8173.530340194702,0.6117307689446828,131.64446147689574,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,,1625.1010417938232,512,False,,5,5,5,8125.505208969116,0.6153463534157713,132.42253525507397,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,1,1634.6842765808105,512,True,2,5,5,5,8173.421382904053,0.6117389237337324,131.6462163874992,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,5,1634.8132610321045,512,True,2,5,5,5,8174.0663051605225,0.6116906583989118,131.6358296874458,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,10,1534.8767280578613,512,True,2,5,5,5,7674.383640289307,0.6515181198071447,140.20669938249753,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,15,1635.0618362426758,512,True,2,5,5,5,8175.309181213379,0.6115976642803741,131.6158173531365,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,30,1634.6972465515137,512,True,2,5,5,5,8173.486232757568,0.6117340700913008,131.64517188364792,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,45,1534.3926429748535,512,True,2,5,5,5,7671.963214874268,0.6517236670668712,140.25093315279068,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,2.0,60,1634.9806308746338,512,True,2,5,5,5,8174.903154373169,0.6116280407952291,131.6223543791333,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,,1625.017499923706,1280,False,,5,5,5,8125.08749961853,0.6153779882659415,132.42934307483063,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,1,1634.7197532653809,1280,True,2,5,5,5,8173.598766326904,0.611725647776925,131.64335940159424,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,5,1634.4883441925049,1280,True,2,5,5,5,8172.441720962524,0.6118122552253717,131.6619973245,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,10,1534.7641944885254,1280,True,2,5,5,5,7673.820972442627,0.6515658910932955,140.2169797632772,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,15,1634.6338272094727,1280,True,2,5,5,5,8173.169136047363,0.6117578037077128,131.65027935789982,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,30,1634.7646713256836,1280,True,2,5,5,5,8173.823356628418,0.6117088395292196,131.63974226668805,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,45,1634.60054397583,1280,True,2,5,5,5,8173.00271987915,0.6117702601319986,131.6529599804061,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,5.0,60,1534.6072673797607,1280,True,2,5,5,5,7673.036336898804,0.6516325194441658,140.23131818438446,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,,1625.2026081085205,2560,False,,5,5,5,8126.0130405426025,0.6153078976188958,132.41425956758638,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,1,1641.463041305542,2560,True,2,5,5,5,8207.31520652771,0.6092126199836015,131.10255582047105,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,5,1634.7225189208984,2560,True,2,5,5,5,8173.612594604492,0.6117246128475143,131.64313668478508,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,10,1534.4311714172363,2560,True,2,5,5,5,7672.155857086182,0.6517073027631319,140.24741155462598,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,15,1634.5744132995605,2560,True,2,5,5,5,8172.872066497803,0.6117800400297437,131.65506461440086,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,30,1634.5425128936768,2560,True,2,5,5,5,8172.712564468384,0.6117919797813467,131.65763404894582,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,45,1534.5786094665527,2560,True,2,5,5,5,7672.893047332764,0.6516446885361045,140.23393697296967,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,10.0,60,1634.6256732940674,2560,True,2,5,5,5,8173.128366470337,0.6117608553062908,131.65093606191377,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,,1624.8625755310059,5120,False,,5,5,5,8124.312877655029,0.6154366621886159,132.44196970299015,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,1,1634.825611114502,5120,True,2,5,5,5,8174.12805557251,0.6116860374595396,131.63483526129292,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,5,1634.6732139587402,5120,True,2,5,5,5,8173.366069793701,0.6117430636660817,131.64710730094077,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,10,1534.5527648925781,5120,True,2,5,5,5,7672.763824462891,0.6516556633815078,140.23629875970047,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,15,1634.887456893921,5120,True,2,5,5,5,8174.4372844696045,0.6116628981299259,131.62985567756007,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,30,1635.054111480713,5120,True,2,5,5,5,8175.270557403564,0.6116005537543924,131.61643916794523,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,45,1634.7190380096436,5120,True,2,5,5,5,8173.595190048218,0.6117259154316528,131.64341700089167,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,20.0,60,1534.5656394958496,5120,True,2,5,5,5,7672.828197479248,0.6516501961613904,140.23512221393122,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,,1624.9770164489746,10240,False,,5,5,5,8124.885082244873,0.6153933193376958,132.43264232147214,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,1,1634.6762657165527,10240,True,2,5,5,5,8173.381328582764,0.6117419216101817,131.6468615305111,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,5,1634.7580909729004,10240,True,2,5,5,5,8173.790454864502,0.6117113018262328,131.6402721530053,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,10,1534.8523139953613,10240,True,2,5,5,5,7674.261569976807,0.6515284831521727,140.20892957434756,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,15,1634.7668647766113,10240,True,2,5,5,5,8173.834323883057,0.6117080187679536,131.63956563886362,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,30,1634.656000137329,10240,True,2,5,5,5,8173.2800006866455,0.6117495056550057,131.64849361695724,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,45,1634.740972518921,10240,True,2,5,5,5,8173.7048625946045,0.6117177074598745,131.641650645365,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,40.0,60,1534.8108768463135,10240,True,2,5,5,5,7674.054384231567,0.6515460732561213,140.21271496471732,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,,1624.6832847595215,20480,False,,5,5,5,8123.416423797607,0.6155045782649359,132.4565852426142,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,1,1634.8252296447754,20480,True,2,5,5,5,8174.126148223877,0.6116861801902127,131.63486597693378,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,5,1634.5783710479736,20480,True,2,5,5,5,8172.891855239868,0.6117785587477658,131.6547458425192,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,10,1534.5487117767334,20480,True,2,5,5,5,7672.743558883667,0.6516573845623829,140.2366691578248,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,15,1634.7549438476562,20480,True,2,5,5,5,8173.774719238281,0.6117124794535508,131.64052557840412,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,30,1634.6552848815918,20480,True,2,5,5,5,8173.276424407959,0.6117497733306115,131.6485512207476,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,45,1634.6474647521973,20480,True,2,5,5,5,8173.237323760986,0.6117526999325167,131.6491810254776,1.0,success,
architecture3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,wikipedia,80.0,60,1534.498643875122,20480,True,2,5,5,5,7672.49321937561,0.6516786469583744,140.24124482544218,1.0,success,
